areaNo,time,condiCode,isDay,temp,humidity,humidInfo,rainRatio,snowRatio,uv,uvInfo
2600000000,2022-05-12 14:00,1009,1,19,90,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 15:00,1009,1,18,84,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 16:00,1009,1,19,80,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 17:00,1009,1,19,82,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 18:00,1006,1,18,85,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 19:00,1006,1,18,86,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 20:00,1003,0,17,88,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 21:00,1006,0,17,89,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 22:00,1009,0,16,89,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2600000000,2022-05-12 23:00,1006,0,16,89,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 04:11,1009,0,14,66,현재 습도는 66%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 05:00,1009,0,14,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 06:00,1009,1,14,72,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 07:00,1009,1,15,73,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 08:00,1006,1,16,69,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 09:00,1006,1,20,55,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 10:00,1003,1,22,49,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 11:00,1003,1,24,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 12:00,1006,1,26,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 13:00,1003,1,26,44,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 14:00,1006,1,27,43,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 15:00,1006,1,26,45,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 16:00,1003,1,25,51,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 17:00,1003,1,23,59,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-11 18:00,1006,1,21,67,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 19:00,1006,1,19,71,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 20:00,1000,0,17,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 21:00,1000,0,16,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 22:00,1000,0,15,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-11 23:00,1000,0,14,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 00:00,1000,0,14,79,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 01:00,1000,0,13,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 02:00,1003,0,11,79,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 03:00,1000,0,11,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 04:00,1000,0,11,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 05:00,1000,0,11,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 06:00,1000,1,11,79,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 07:00,1000,1,13,74,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 08:00,1000,1,15,69,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 09:00,1000,1,17,61,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 10:00,1000,1,22,57,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 11:00,1000,1,24,53,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 12:00,1003,1,26,50,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 13:00,1003,1,27,48,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 14:00,1006,1,27,48,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 15:00,1009,1,26,51,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 16:00,1009,1,25,55,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4672000000,2022-05-12 17:00,1009,1,23,67,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 18:00,1009,1,22,72,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 19:00,1009,1,21,78,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 20:00,1006,0,19,82,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 21:00,1003,0,18,87,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 22:00,1003,0,14,93,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4672000000,2022-05-12 23:00,1030,0,13,96,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 04:11,1009,0,14,65,현재 습도는 65%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 05:00,1006,0,14,66,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 06:00,1009,1,14,66,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 07:00,1006,1,15,68,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 08:00,1003,1,17,58,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 09:00,1003,1,19,53,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 10:00,1003,1,21,50,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 11:00,1003,1,23,49,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 12:00,1003,1,24,49,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 13:00,1000,1,25,48,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 14:00,1003,1,25,48,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 15:00,1003,1,25,49,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 16:00,1003,1,23,51,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 17:00,1003,1,22,55,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-11 18:00,1003,1,20,61,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 19:00,1000,1,19,66,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 20:00,1000,0,16,66,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 21:00,1003,0,16,67,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 22:00,1003,0,15,69,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-11 23:00,1003,0,15,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 00:00,1003,0,15,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 01:00,1003,0,14,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 02:00,1003,0,14,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 03:00,1003,0,13,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 04:00,1000,0,14,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 05:00,1003,0,14,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 06:00,1000,1,14,72,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 07:00,1000,1,15,71,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 08:00,1000,1,17,65,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 09:00,1003,1,19,62,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 10:00,1003,1,21,57,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 11:00,1003,1,23,55,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 12:00,1003,1,24,53,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 13:00,1003,1,25,51,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 14:00,1003,1,26,50,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 15:00,1003,1,25,51,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 16:00,1003,1,25,53,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 17:00,1006,1,24,57,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 18:00,1003,1,21,65,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4617000000,2022-05-12 19:00,1006,1,18,74,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 20:00,1003,0,16,75,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 21:00,1003,0,16,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 22:00,1003,0,16,80,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4617000000,2022-05-12 23:00,1003,0,16,83,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 04:11,1003,0,11,54,현재 습도는 54%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 05:00,1003,0,11,54,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 06:00,1003,1,11,60,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 07:00,1006,1,13,57,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 08:00,1003,1,14,55,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 09:00,1000,1,18,44,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 10:00,1000,1,19,39,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 11:00,1000,1,21,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 12:00,1000,1,22,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 13:00,1000,1,23,36,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 14:00,1000,1,23,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 15:00,1000,1,24,37,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 16:00,1000,1,23,38,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 17:00,1000,1,23,41,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-11 18:00,1000,1,20,55,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 19:00,1000,1,17,64,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 20:00,1000,0,15,68,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 21:00,1000,0,14,69,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 22:00,1000,0,14,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-11 23:00,1000,0,13,72,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 00:00,1000,0,13,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 01:00,1009,0,12,75,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 02:00,1009,0,12,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 03:00,1000,0,11,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 04:00,1000,0,11,79,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 05:00,1000,0,10,82,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 06:00,1000,1,12,80,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 07:00,1000,1,14,74,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 08:00,1003,1,16,64,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 09:00,1003,1,19,55,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 10:00,1000,1,21,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 11:00,1000,1,24,41,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 12:00,1000,1,25,38,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 13:00,1000,1,27,36,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 14:00,1000,1,29,35,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 15:00,1000,1,28,34,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 16:00,1000,1,27,35,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 17:00,1000,1,26,39,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 18:00,1000,1,24,51,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
4272000000,2022-05-12 19:00,1000,1,19,67,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 20:00,1000,0,15,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 21:00,1003,0,14,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 22:00,1003,0,14,78,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4272000000,2022-05-12 23:00,1003,0,14,77,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 04:11,1009,0,14,65,현재 습도는 65%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 05:00,1003,0,13,66,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 06:00,1009,1,14,67,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 07:00,1009,1,15,67,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 08:00,1006,1,16,62,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 09:00,1003,1,20,52,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 10:00,1003,1,22,48,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 11:00,1003,1,24,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 12:00,1003,1,25,45,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 13:00,1000,1,27,44,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 14:00,1006,1,26,44,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 15:00,1003,1,26,45,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 16:00,1006,1,25,48,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 17:00,1003,1,22,57,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 18:00,1003,1,20,63,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-11 19:00,1000,1,18,69,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 20:00,1000,0,15,69,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 21:00,1003,0,15,70,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 22:00,1003,0,14,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-11 23:00,1000,0,14,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 00:00,1000,0,13,71,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 01:00,1000,0,13,72,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 02:00,1003,0,12,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 03:00,1000,0,12,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 04:00,1000,0,12,73,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 05:00,1000,0,13,72,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 06:00,1000,1,13,72,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 07:00,1000,1,16,70,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 08:00,1000,1,18,64,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 09:00,1000,1,20,59,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 10:00,1000,1,22,54,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 11:00,1000,1,23,52,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 12:00,1003,1,25,49,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 13:00,1006,1,26,47,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 14:00,1006,1,27,46,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 15:00,1006,1,26,48,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 16:00,1003,1,26,50,,0,0,7,자외선 지수는 7로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 17:00,1003,1,25,55,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 18:00,1003,1,23,64,,0,0,6,자외선 지수는 6로 높은 수준입니다. 식물들도 자외선에 약하니 주의해주세요.
2900000000,2022-05-12 19:00,1009,1,19,72,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 20:00,1006,0,17,76,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 21:00,1003,0,16,81,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 22:00,1003,0,16,84,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
2900000000,2022-05-12 23:00,1003,0,16,86,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 04:11,1003,0,7,59,현재 습도는 59%로 쾌적한 날씨입니다. 식물을 키우기 딱 좋아요!,,,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 05:00,1006,0,8,55,,0,0,1,자외선 지수는 1로 낮은 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 06:00,1003,1,8,53,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 07:00,1003,1,9,53,,0,0,3,자외선 지수는 3로 보통 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 08:00,1003,1,12,45,,0,0,4,자외선 지수는 4로 보통 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 09:00,1000,1,15,40,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 10:00,1000,1,18,37,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
4721000000,2022-05-11 11:00,1000,1,20,35,,0,0,5,자외선 지수는 5로 보통 수준입니다. 식물들이 좋아하겠네요!
